name;type;dataset;repetition;value
SDP;compression_time;data/text.txt;0;30.000000
SDP;compression_time;data/text.txt;1;18.844000
SDP;compression_time;data/text.txt;2;15.955000
SDP;compression_time;data/text.txt;3;15.637000
SDP;compression_time;data/text.txt;4;15.960000
SDP;compression_time;data/text.txt;5;15.867000
SDP;compression_time;data/text.txt;6;15.892000
SDP;compression_time;data/text.txt;7;15.842000
SDP;compression_time;data/text.txt;8;15.863000
SDP;compression_time;data/text.txt;9;15.955000
SDP;compression_time;data/text.txt;10;15.804000
SDP;compression_time;data/text.txt;11;15.752000
SDP;compression_time;data/text.txt;12;15.768000
SDP;compression_time;data/text.txt;13;15.833000
SDP;compression_time;data/text.txt;14;15.721000
SDP;compression_time;data/text.txt;15;15.729000
SDP;compression_time;data/text.txt;16;15.710000
SDP;compression_time;data/text.txt;17;15.747000
SDP;compression_time;data/text.txt;18;15.793000
SDP;compression_time;data/text.txt;19;15.776000
SDP;compression_time;data/text.txt;20;15.758000
SDP;compression_time;data/text.txt;21;15.730000
SDP;compression_time;data/text.txt;22;15.756000
SDP;compression_time;data/text.txt;23;15.739000
SDP;compression_time;data/text.txt;24;15.758000
SDP;compression_time;data/text.txt;25;15.796000
SDP;compression_time;data/text.txt;26;15.734000
SDP;compression_time;data/text.txt;27;15.830000
SDP;compression_time;data/text.txt;28;15.815000
SDP;compression_time;data/text.txt;29;15.726000
SDP;compression_time;data/text.txt;30;15.716000
SDP;compression_time;data/text.txt;31;15.761000
SDP;compression_time;data/text.txt;32;15.806000
SDP;compression_time;data/text.txt;33;15.716000
SDP;compression_time;data/text.txt;34;15.758000
SDP;compression_time;data/text.txt;35;15.631000
SDP;compression_time;data/text.txt;36;15.723000
SDP;compression_time;data/text.txt;37;15.784000
SDP;compression_time;data/text.txt;38;15.750000
SDP;compression_time;data/text.txt;39;15.734000
SDP;compression_time;data/text.txt;40;15.716000
SDP;compression_time;data/text.txt;41;15.793000
SDP;compression_time;data/text.txt;42;15.725000
SDP;compression_time;data/text.txt;43;15.876000
SDP;compression_time;data/text.txt;44;15.741000
SDP;compression_time;data/text.txt;45;15.910000
SDP;compression_time;data/text.txt;46;15.722000
SDP;compression_time;data/text.txt;47;15.774000
SDP;compression_time;data/text.txt;48;15.748000
SDP;compression_time;data/text.txt;49;15.718000
SDP;compression_time;data/text.txt;50;15.822000
SDP;compression_time;data/text.txt;51;15.759000
SDP;compression_time;data/text.txt;52;15.734000
SDP;compression_time;data/text.txt;53;15.741000
SDP;compression_time;data/text.txt;54;15.799000
SDP;compression_time;data/text.txt;55;15.845000
SDP;compression_time;data/text.txt;56;15.789000
SDP;compression_time;data/text.txt;57;15.740000
SDP;compression_time;data/text.txt;58;15.776000
SDP;compression_time;data/text.txt;59;15.504000
SDP;compression_time;data/text.txt;60;15.714000
SDP;compression_time;data/text.txt;61;15.738000
SDP;compression_time;data/text.txt;62;15.801000
SDP;compression_time;data/text.txt;63;15.802000
SDP;compression_time;data/text.txt;64;15.779000
SDP;compression_time;data/text.txt;65;15.830000
SDP;compression_time;data/text.txt;66;15.615000
SDP;compression_time;data/text.txt;67;15.622000
SDP;compression_time;data/text.txt;68;15.801000
SDP;compression_time;data/text.txt;69;15.742000
SDP;compression_time;data/text.txt;70;15.830000
SDP;compression_time;data/text.txt;71;15.802000
SDP;compression_time;data/text.txt;72;15.795000
SDP;compression_time;data/text.txt;73;15.719000
SDP;compression_time;data/text.txt;74;15.723000
SDP;compression_time;data/text.txt;75;15.775000
SDP;compression_time;data/text.txt;76;15.738000
SDP;compression_time;data/text.txt;77;15.790000
SDP;compression_time;data/text.txt;78;15.732000
SDP;compression_time;data/text.txt;79;15.723000
SDP;compression_time;data/text.txt;80;15.882000
SDP;compression_time;data/text.txt;81;15.960000
SDP;compression_time;data/text.txt;82;15.919000
SDP;compression_time;data/text.txt;83;15.735000
SDP;compression_time;data/text.txt;84;15.780000
SDP;compression_time;data/text.txt;85;15.776000
SDP;compression_time;data/text.txt;86;15.738000
SDP;compression_time;data/text.txt;87;15.788000
SDP;compression_time;data/text.txt;88;15.762000
SDP;compression_time;data/text.txt;89;15.882000
SDP;compression_time;data/text.txt;90;15.600000
SDP;compression_time;data/text.txt;91;15.600000
SDP;compression_time;data/text.txt;92;15.867000
SDP;compression_time;data/text.txt;93;15.842000
SDP;compression_time;data/text.txt;94;15.577000
SDP;compression_time;data/text.txt;95;15.656000
SDP;compression_time;data/text.txt;96;15.859000
SDP;compression_time;data/text.txt;97;16.013000
SDP;compression_time;data/text.txt;98;20.060000
SDP;compression_time;data/text.txt;99;16.608000
SDP;dataset_size;data/text.txt;0;543
SDP;compressed_size;data/text.txt;0;435
SDP;random_access_time;data/text.txt;0;0.067450
SDP;random_access_time;data/text.txt;1;0.065880
SDP;random_access_time;data/text.txt;2;0.065770
SDP;random_access_time;data/text.txt;3;0.066410
SDP;random_access_time;data/text.txt;4;0.065860
SDP;random_access_time;data/text.txt;5;0.066200
SDP;random_access_time;data/text.txt;6;0.070740
SDP;random_access_time;data/text.txt;7;0.070590
SDP;random_access_time;data/text.txt;8;0.065910
SDP;random_access_time;data/text.txt;9;0.066410
SDP;random_access_time;data/text.txt;10;0.065660
SDP;random_access_time;data/text.txt;11;0.065570
SDP;random_access_time;data/text.txt;12;0.065350
SDP;random_access_time;data/text.txt;13;0.065490
SDP;random_access_time;data/text.txt;14;0.065790
SDP;random_access_time;data/text.txt;15;0.065340
SDP;random_access_time;data/text.txt;16;0.065600
SDP;random_access_time;data/text.txt;17;0.065830
SDP;random_access_time;data/text.txt;18;0.065480
SDP;random_access_time;data/text.txt;19;0.065700
SDP;random_access_time;data/text.txt;20;0.065500
SDP;random_access_time;data/text.txt;21;0.065290
SDP;random_access_time;data/text.txt;22;0.065490
SDP;random_access_time;data/text.txt;23;0.065180
SDP;random_access_time;data/text.txt;24;0.065560
SDP;random_access_time;data/text.txt;25;0.065630
SDP;random_access_time;data/text.txt;26;0.065350
SDP;random_access_time;data/text.txt;27;0.065670
SDP;random_access_time;data/text.txt;28;0.065560
SDP;random_access_time;data/text.txt;29;0.065700
SDP;random_access_time;data/text.txt;30;0.065710
SDP;random_access_time;data/text.txt;31;0.065430
SDP;random_access_time;data/text.txt;32;0.065840
SDP;random_access_time;data/text.txt;33;0.065780
SDP;random_access_time;data/text.txt;34;0.066030
SDP;random_access_time;data/text.txt;35;0.065480
SDP;random_access_time;data/text.txt;36;0.065740
SDP;random_access_time;data/text.txt;37;0.065690
SDP;random_access_time;data/text.txt;38;0.065540
SDP;random_access_time;data/text.txt;39;0.065500
SDP;random_access_time;data/text.txt;40;0.065620
SDP;random_access_time;data/text.txt;41;0.065260
SDP;random_access_time;data/text.txt;42;0.065450
SDP;random_access_time;data/text.txt;43;0.065930
SDP;random_access_time;data/text.txt;44;0.065570
SDP;random_access_time;data/text.txt;45;0.065640
SDP;random_access_time;data/text.txt;46;0.065570
SDP;random_access_time;data/text.txt;47;0.065310
SDP;random_access_time;data/text.txt;48;0.065540
SDP;random_access_time;data/text.txt;49;0.065300
SDP;random_access_time;data/text.txt;50;0.065520
SDP;random_access_time;data/text.txt;51;0.065420
SDP;random_access_time;data/text.txt;52;0.066340
SDP;random_access_time;data/text.txt;53;0.065300
SDP;random_access_time;data/text.txt;54;0.065740
SDP;random_access_time;data/text.txt;55;0.066010
SDP;random_access_time;data/text.txt;56;0.065630
SDP;random_access_time;data/text.txt;57;0.066130
SDP;random_access_time;data/text.txt;58;0.065560
SDP;random_access_time;data/text.txt;59;0.065580
SDP;random_access_time;data/text.txt;60;0.065640
SDP;random_access_time;data/text.txt;61;0.065590
SDP;random_access_time;data/text.txt;62;0.066030
SDP;random_access_time;data/text.txt;63;0.065680
SDP;random_access_time;data/text.txt;64;0.065770
SDP;random_access_time;data/text.txt;65;0.065920
SDP;random_access_time;data/text.txt;66;0.065460
SDP;random_access_time;data/text.txt;67;0.065790
SDP;random_access_time;data/text.txt;68;0.065580
SDP;random_access_time;data/text.txt;69;0.065650
SDP;random_access_time;data/text.txt;70;0.066270
SDP;random_access_time;data/text.txt;71;0.065160
SDP;random_access_time;data/text.txt;72;0.066080
SDP;random_access_time;data/text.txt;73;0.065500
SDP;random_access_time;data/text.txt;74;0.065610
SDP;random_access_time;data/text.txt;75;0.065600
SDP;random_access_time;data/text.txt;76;0.065530
SDP;random_access_time;data/text.txt;77;0.065520
SDP;random_access_time;data/text.txt;78;0.065490
SDP;random_access_time;data/text.txt;79;0.065700
SDP;random_access_time;data/text.txt;80;0.065970
SDP;random_access_time;data/text.txt;81;0.065400
SDP;random_access_time;data/text.txt;82;0.065460
SDP;random_access_time;data/text.txt;83;0.065530
SDP;random_access_time;data/text.txt;84;0.065790
SDP;random_access_time;data/text.txt;85;0.066400
SDP;random_access_time;data/text.txt;86;0.065590
SDP;random_access_time;data/text.txt;87;0.065440
SDP;random_access_time;data/text.txt;88;0.065370
SDP;random_access_time;data/text.txt;89;0.065140
SDP;random_access_time;data/text.txt;90;0.065990
SDP;random_access_time;data/text.txt;91;0.066080
SDP;random_access_time;data/text.txt;92;0.065570
SDP;random_access_time;data/text.txt;93;0.064730
SDP;random_access_time;data/text.txt;94;0.065250
SDP;random_access_time;data/text.txt;95;0.065050
SDP;random_access_time;data/text.txt;96;0.064950
SDP;random_access_time;data/text.txt;97;0.065390
SDP;random_access_time;data/text.txt;98;0.064670
SDP;random_access_time;data/text.txt;99;0.064910
SDP;sequential_access_time;data/text.txt;0;0.000000
SDP;sequential_access_time;data/text.txt;1;0.000000
SDP;sequential_access_time;data/text.txt;2;0.000000
SDP;sequential_access_time;data/text.txt;3;0.000040
SDP;sequential_access_time;data/text.txt;4;0.000050
SDP;sequential_access_time;data/text.txt;5;0.000000
SDP;sequential_access_time;data/text.txt;6;0.000000
SDP;sequential_access_time;data/text.txt;7;0.000340
SDP;sequential_access_time;data/text.txt;8;0.000050
SDP;sequential_access_time;data/text.txt;9;0.000000
SDP;sequential_access_time;data/text.txt;10;0.000020
SDP;sequential_access_time;data/text.txt;11;0.000000
SDP;sequential_access_time;data/text.txt;12;0.000010
SDP;sequential_access_time;data/text.txt;13;0.000060
SDP;sequential_access_time;data/text.txt;14;0.000070
SDP;sequential_access_time;data/text.txt;15;0.000200
SDP;sequential_access_time;data/text.txt;16;0.000000
SDP;sequential_access_time;data/text.txt;17;0.000000
SDP;sequential_access_time;data/text.txt;18;0.000120
SDP;sequential_access_time;data/text.txt;19;0.000000
SDP;sequential_access_time;data/text.txt;20;0.000120
SDP;sequential_access_time;data/text.txt;21;0.000000
SDP;sequential_access_time;data/text.txt;22;0.000040
SDP;sequential_access_time;data/text.txt;23;0.000000
SDP;sequential_access_time;data/text.txt;24;0.000220
SDP;sequential_access_time;data/text.txt;25;0.000000
SDP;sequential_access_time;data/text.txt;26;0.000000
SDP;sequential_access_time;data/text.txt;27;0.000090
SDP;sequential_access_time;data/text.txt;28;0.000000
SDP;sequential_access_time;data/text.txt;29;0.000150
SDP;sequential_access_time;data/text.txt;30;0.000000
SDP;sequential_access_time;data/text.txt;31;0.000050
SDP;sequential_access_time;data/text.txt;32;0.000000
SDP;sequential_access_time;data/text.txt;33;0.000000
SDP;sequential_access_time;data/text.txt;34;0.000160
SDP;sequential_access_time;data/text.txt;35;0.000000
SDP;sequential_access_time;data/text.txt;36;0.000090
SDP;sequential_access_time;data/text.txt;37;0.000000
SDP;sequential_access_time;data/text.txt;38;0.000070
SDP;sequential_access_time;data/text.txt;39;0.000000
SDP;sequential_access_time;data/text.txt;40;0.000060
SDP;sequential_access_time;data/text.txt;41;0.000000
SDP;sequential_access_time;data/text.txt;42;0.000090
SDP;sequential_access_time;data/text.txt;43;0.000020
SDP;sequential_access_time;data/text.txt;44;0.000040
SDP;sequential_access_time;data/text.txt;45;0.000050
SDP;sequential_access_time;data/text.txt;46;0.000000
SDP;sequential_access_time;data/text.txt;47;0.000000
SDP;sequential_access_time;data/text.txt;48;0.000050
SDP;sequential_access_time;data/text.txt;49;0.000000
SDP;sequential_access_time;data/text.txt;50;0.000000
SDP;sequential_access_time;data/text.txt;51;0.000020
SDP;sequential_access_time;data/text.txt;52;0.000000
SDP;sequential_access_time;data/text.txt;53;0.000000
SDP;sequential_access_time;data/text.txt;54;0.000130
SDP;sequential_access_time;data/text.txt;55;0.000070
SDP;sequential_access_time;data/text.txt;56;0.000060
SDP;sequential_access_time;data/text.txt;57;0.000030
SDP;sequential_access_time;data/text.txt;58;0.000000
SDP;sequential_access_time;data/text.txt;59;0.000000
SDP;sequential_access_time;data/text.txt;60;0.000000
SDP;sequential_access_time;data/text.txt;61;0.000060
SDP;sequential_access_time;data/text.txt;62;0.000090
SDP;sequential_access_time;data/text.txt;63;0.000000
SDP;sequential_access_time;data/text.txt;64;0.000050
SDP;sequential_access_time;data/text.txt;65;0.000000
SDP;sequential_access_time;data/text.txt;66;0.000140
SDP;sequential_access_time;data/text.txt;67;0.000060
SDP;sequential_access_time;data/text.txt;68;0.000000
SDP;sequential_access_time;data/text.txt;69;0.000050
SDP;sequential_access_time;data/text.txt;70;0.000090
SDP;sequential_access_time;data/text.txt;71;0.000160
SDP;sequential_access_time;data/text.txt;72;0.000080
SDP;sequential_access_time;data/text.txt;73;0.000070
SDP;sequential_access_time;data/text.txt;74;0.000000
SDP;sequential_access_time;data/text.txt;75;0.000050
SDP;sequential_access_time;data/text.txt;76;0.000100
SDP;sequential_access_time;data/text.txt;77;0.000000
SDP;sequential_access_time;data/text.txt;78;0.000000
SDP;sequential_access_time;data/text.txt;79;0.000000
SDP;sequential_access_time;data/text.txt;80;0.000000
SDP;sequential_access_time;data/text.txt;81;0.000060
SDP;sequential_access_time;data/text.txt;82;0.000240
SDP;sequential_access_time;data/text.txt;83;0.000000
SDP;sequential_access_time;data/text.txt;84;0.000000
SDP;sequential_access_time;data/text.txt;85;0.000000
SDP;sequential_access_time;data/text.txt;86;0.000070
SDP;sequential_access_time;data/text.txt;87;0.000070
SDP;sequential_access_time;data/text.txt;88;0.000000
SDP;sequential_access_time;data/text.txt;89;0.000130
SDP;sequential_access_time;data/text.txt;90;0.000000
SDP;sequential_access_time;data/text.txt;91;0.000160
SDP;sequential_access_time;data/text.txt;92;0.000280
SDP;sequential_access_time;data/text.txt;93;0.000000
SDP;sequential_access_time;data/text.txt;94;0.000000
SDP;sequential_access_time;data/text.txt;95;0.000230
SDP;sequential_access_time;data/text.txt;96;0.000080
SDP;sequential_access_time;data/text.txt;97;0.000490
SDP;sequential_access_time;data/text.txt;98;0.000000
SDP;sequential_access_time;data/text.txt;99;0.000110
DAC-1;compression_time;data/text.txt;0;10.625000
DAC-1;compression_time;data/text.txt;1;11.747000
DAC-1;compression_time;data/text.txt;2;9.849000
DAC-1;compression_time;data/text.txt;3;9.987000
DAC-1;compression_time;data/text.txt;4;10.809000
DAC-1;compression_time;data/text.txt;5;10.562000
DAC-1;compression_time;data/text.txt;6;10.263000
DAC-1;compression_time;data/text.txt;7;10.347000
DAC-1;compression_time;data/text.txt;8;11.607000
DAC-1;compression_time;data/text.txt;9;10.300000
DAC-1;compression_time;data/text.txt;10;11.976000
DAC-1;compression_time;data/text.txt;11;11.038000
DAC-1;compression_time;data/text.txt;12;9.897000
DAC-1;compression_time;data/text.txt;13;11.531000
DAC-1;compression_time;data/text.txt;14;10.058000
DAC-1;compression_time;data/text.txt;15;10.386000
DAC-1;compression_time;data/text.txt;16;10.853000
DAC-1;compression_time;data/text.txt;17;10.737000
DAC-1;compression_time;data/text.txt;18;10.007000
DAC-1;compression_time;data/text.txt;19;11.690000
DAC-1;compression_time;data/text.txt;20;9.731000
DAC-1;compression_time;data/text.txt;21;10.600000
DAC-1;compression_time;data/text.txt;22;12.148000
DAC-1;compression_time;data/text.txt;23;12.233000
DAC-1;compression_time;data/text.txt;24;10.448000
DAC-1;compression_time;data/text.txt;25;10.704000
DAC-1;compression_time;data/text.txt;26;11.082000
DAC-1;compression_time;data/text.txt;27;12.133000
DAC-1;compression_time;data/text.txt;28;10.071000
DAC-1;compression_time;data/text.txt;29;10.940000
DAC-1;compression_time;data/text.txt;30;10.011000
DAC-1;compression_time;data/text.txt;31;12.612000
DAC-1;compression_time;data/text.txt;32;11.497000
DAC-1;compression_time;data/text.txt;33;10.997000
DAC-1;compression_time;data/text.txt;34;11.377000
DAC-1;compression_time;data/text.txt;35;11.394000
DAC-1;compression_time;data/text.txt;36;10.834000
DAC-1;compression_time;data/text.txt;37;10.182000
DAC-1;compression_time;data/text.txt;38;10.651000
DAC-1;compression_time;data/text.txt;39;9.985000
DAC-1;compression_time;data/text.txt;40;10.221000
DAC-1;compression_time;data/text.txt;41;11.421000
DAC-1;compression_time;data/text.txt;42;10.161000
DAC-1;compression_time;data/text.txt;43;9.986000
DAC-1;compression_time;data/text.txt;44;10.215000
DAC-1;compression_time;data/text.txt;45;10.470000
DAC-1;compression_time;data/text.txt;46;11.079000
DAC-1;compression_time;data/text.txt;47;9.933000
DAC-1;compression_time;data/text.txt;48;11.491000
DAC-1;compression_time;data/text.txt;49;9.891000
DAC-1;compression_time;data/text.txt;50;11.154000
DAC-1;compression_time;data/text.txt;51;9.840000
DAC-1;compression_time;data/text.txt;52;9.834000
DAC-1;compression_time;data/text.txt;53;10.670000
DAC-1;compression_time;data/text.txt;54;11.154000
DAC-1;compression_time;data/text.txt;55;11.129000
DAC-1;compression_time;data/text.txt;56;9.830000
DAC-1;compression_time;data/text.txt;57;9.860000
DAC-1;compression_time;data/text.txt;58;9.527000
DAC-1;compression_time;data/text.txt;59;10.575000
DAC-1;compression_time;data/text.txt;60;9.814000
DAC-1;compression_time;data/text.txt;61;9.897000
DAC-1;compression_time;data/text.txt;62;9.848000
DAC-1;compression_time;data/text.txt;63;9.812000
DAC-1;compression_time;data/text.txt;64;10.685000
DAC-1;compression_time;data/text.txt;65;10.788000
DAC-1;compression_time;data/text.txt;66;9.817000
DAC-1;compression_time;data/text.txt;67;10.458000
DAC-1;compression_time;data/text.txt;68;9.806000
DAC-1;compression_time;data/text.txt;69;9.808000
DAC-1;compression_time;data/text.txt;70;10.014000
DAC-1;compression_time;data/text.txt;71;9.839000
DAC-1;compression_time;data/text.txt;72;9.672000
DAC-1;compression_time;data/text.txt;73;9.720000
DAC-1;compression_time;data/text.txt;74;9.704000
DAC-1;compression_time;data/text.txt;75;10.749000
DAC-1;compression_time;data/text.txt;76;9.969000
DAC-1;compression_time;data/text.txt;77;10.258000
DAC-1;compression_time;data/text.txt;78;11.575000
DAC-1;compression_time;data/text.txt;79;10.310000
DAC-1;compression_time;data/text.txt;80;9.656000
DAC-1;compression_time;data/text.txt;81;9.526000
DAC-1;compression_time;data/text.txt;82;9.763000
DAC-1;compression_time;data/text.txt;83;9.593000
DAC-1;compression_time;data/text.txt;84;9.669000
DAC-1;compression_time;data/text.txt;85;10.538000
DAC-1;compression_time;data/text.txt;86;10.100000
DAC-1;compression_time;data/text.txt;87;10.078000
DAC-1;compression_time;data/text.txt;88;9.912000
DAC-1;compression_time;data/text.txt;89;10.576000
DAC-1;compression_time;data/text.txt;90;10.408000
DAC-1;compression_time;data/text.txt;91;10.146000
DAC-1;compression_time;data/text.txt;92;10.327000
DAC-1;compression_time;data/text.txt;93;10.130000
DAC-1;compression_time;data/text.txt;94;10.341000
DAC-1;compression_time;data/text.txt;95;9.562000
DAC-1;compression_time;data/text.txt;96;9.703000
DAC-1;compression_time;data/text.txt;97;11.012000
DAC-1;compression_time;data/text.txt;98;10.774000
DAC-1;compression_time;data/text.txt;99;9.959000
DAC-1;dataset_size;data/text.txt;0;543
DAC-1;compressed_size;data/text.txt;0;543
DAC-1;random_access_time;data/text.txt;0;0.009960
DAC-1;random_access_time;data/text.txt;1;0.009730
DAC-1;random_access_time;data/text.txt;2;0.009850
DAC-1;random_access_time;data/text.txt;3;0.009850
DAC-1;random_access_time;data/text.txt;4;0.009760
DAC-1;random_access_time;data/text.txt;5;0.009760
DAC-1;random_access_time;data/text.txt;6;0.009780
DAC-1;random_access_time;data/text.txt;7;0.009610
DAC-1;random_access_time;data/text.txt;8;0.009730
DAC-1;random_access_time;data/text.txt;9;0.010700
DAC-1;random_access_time;data/text.txt;10;0.009730
DAC-1;random_access_time;data/text.txt;11;0.009600
DAC-1;random_access_time;data/text.txt;12;0.009780
DAC-1;random_access_time;data/text.txt;13;0.010440
DAC-1;random_access_time;data/text.txt;14;0.010930
DAC-1;random_access_time;data/text.txt;15;0.009730
DAC-1;random_access_time;data/text.txt;16;0.009800
DAC-1;random_access_time;data/text.txt;17;0.010960
DAC-1;random_access_time;data/text.txt;18;0.009610
DAC-1;random_access_time;data/text.txt;19;0.009730
DAC-1;random_access_time;data/text.txt;20;0.009820
DAC-1;random_access_time;data/text.txt;21;0.010940
DAC-1;random_access_time;data/text.txt;22;0.009730
DAC-1;random_access_time;data/text.txt;23;0.009740
DAC-1;random_access_time;data/text.txt;24;0.009930
DAC-1;random_access_time;data/text.txt;25;0.010930
DAC-1;random_access_time;data/text.txt;26;0.009730
DAC-1;random_access_time;data/text.txt;27;0.009730
DAC-1;random_access_time;data/text.txt;28;0.009940
DAC-1;random_access_time;data/text.txt;29;0.010930
DAC-1;random_access_time;data/text.txt;30;0.009730
DAC-1;random_access_time;data/text.txt;31;0.009730
DAC-1;random_access_time;data/text.txt;32;0.010280
DAC-1;random_access_time;data/text.txt;33;0.009920
DAC-1;random_access_time;data/text.txt;34;0.009600
DAC-1;random_access_time;data/text.txt;35;0.009480
DAC-1;random_access_time;data/text.txt;36;0.009700
DAC-1;random_access_time;data/text.txt;37;0.010470
DAC-1;random_access_time;data/text.txt;38;0.010400
DAC-1;random_access_time;data/text.txt;39;0.010430
DAC-1;random_access_time;data/text.txt;40;0.010320
DAC-1;random_access_time;data/text.txt;41;0.010390
DAC-1;random_access_time;data/text.txt;42;0.010340
DAC-1;random_access_time;data/text.txt;43;0.010330
DAC-1;random_access_time;data/text.txt;44;0.010060
DAC-1;random_access_time;data/text.txt;45;0.010860
DAC-1;random_access_time;data/text.txt;46;0.009670
DAC-1;random_access_time;data/text.txt;47;0.009760
DAC-1;random_access_time;data/text.txt;48;0.010240
DAC-1;random_access_time;data/text.txt;49;0.010420
DAC-1;random_access_time;data/text.txt;50;0.009670
DAC-1;random_access_time;data/text.txt;51;0.009670
DAC-1;random_access_time;data/text.txt;52;0.009660
DAC-1;random_access_time;data/text.txt;53;0.009940
DAC-1;random_access_time;data/text.txt;54;0.010350
DAC-1;random_access_time;data/text.txt;55;0.010350
DAC-1;random_access_time;data/text.txt;56;0.009620
DAC-1;random_access_time;data/text.txt;57;0.009860
DAC-1;random_access_time;data/text.txt;58;0.010300
DAC-1;random_access_time;data/text.txt;59;0.010300
DAC-1;random_access_time;data/text.txt;60;0.010670
DAC-1;random_access_time;data/text.txt;61;0.010390
DAC-1;random_access_time;data/text.txt;62;0.010330
DAC-1;random_access_time;data/text.txt;63;0.010330
DAC-1;random_access_time;data/text.txt;64;0.010810
DAC-1;random_access_time;data/text.txt;65;0.010480
DAC-1;random_access_time;data/text.txt;66;0.009480
DAC-1;random_access_time;data/text.txt;67;0.009480
DAC-1;random_access_time;data/text.txt;68;0.010720
DAC-1;random_access_time;data/text.txt;69;0.010330
DAC-1;random_access_time;data/text.txt;70;0.010330
DAC-1;random_access_time;data/text.txt;71;0.010490
DAC-1;random_access_time;data/text.txt;72;0.010820
DAC-1;random_access_time;data/text.txt;73;0.010340
DAC-1;random_access_time;data/text.txt;74;0.010030
DAC-1;random_access_time;data/text.txt;75;0.009700
DAC-1;random_access_time;data/text.txt;76;0.010540
DAC-1;random_access_time;data/text.txt;77;0.010390
DAC-1;random_access_time;data/text.txt;78;0.010330
DAC-1;random_access_time;data/text.txt;79;0.010590
DAC-1;random_access_time;data/text.txt;80;0.010330
DAC-1;random_access_time;data/text.txt;81;0.010130
DAC-1;random_access_time;data/text.txt;82;0.009490
DAC-1;random_access_time;data/text.txt;83;0.009980
DAC-1;random_access_time;data/text.txt;84;0.010330
DAC-1;random_access_time;data/text.txt;85;0.010330
DAC-1;random_access_time;data/text.txt;86;0.010340
DAC-1;random_access_time;data/text.txt;87;0.010550
DAC-1;random_access_time;data/text.txt;88;0.010540
