name;type;dataset;repetition;value
DAC-1;random_access_time;data/text.txt;89;0.010750
DAC-1;random_access_time;data/text.txt;90;0.010940
DAC-1;random_access_time;data/text.txt;91;0.010880
DAC-1;random_access_time;data/text.txt;92;0.010670
DAC-1;random_access_time;data/text.txt;93;0.010390
DAC-1;random_access_time;data/text.txt;94;0.010450
DAC-1;random_access_time;data/text.txt;95;0.010390
DAC-1;random_access_time;data/text.txt;96;0.010390
DAC-1;random_access_time;data/text.txt;97;0.009900
DAC-1;random_access_time;data/text.txt;98;0.009840
DAC-1;random_access_time;data/text.txt;99;0.010390
DAC-1;sequential_access_time;data/text.txt;0;0.000070
DAC-1;sequential_access_time;data/text.txt;1;0.000000
DAC-1;sequential_access_time;data/text.txt;2;0.000050
DAC-1;sequential_access_time;data/text.txt;3;0.000000
DAC-1;sequential_access_time;data/text.txt;4;0.000070
DAC-1;sequential_access_time;data/text.txt;5;0.000130
DAC-1;sequential_access_time;data/text.txt;6;0.000000
DAC-1;sequential_access_time;data/text.txt;7;0.000080
DAC-1;sequential_access_time;data/text.txt;8;0.000030
DAC-1;sequential_access_time;data/text.txt;9;0.000080
DAC-1;sequential_access_time;data/text.txt;10;0.000030
DAC-1;sequential_access_time;data/text.txt;11;0.000000
DAC-1;sequential_access_time;data/text.txt;12;0.000000
DAC-1;sequential_access_time;data/text.txt;13;0.000000
DAC-1;sequential_access_time;data/text.txt;14;0.000050
DAC-1;sequential_access_time;data/text.txt;15;0.000200
DAC-1;sequential_access_time;data/text.txt;16;0.000110
DAC-1;sequential_access_time;data/text.txt;17;0.000110
DAC-1;sequential_access_time;data/text.txt;18;0.000000
DAC-1;sequential_access_time;data/text.txt;19;0.000190
DAC-1;sequential_access_time;data/text.txt;20;0.000070
DAC-1;sequential_access_time;data/text.txt;21;0.000000
DAC-1;sequential_access_time;data/text.txt;22;0.000000
DAC-1;sequential_access_time;data/text.txt;23;0.000000
DAC-1;sequential_access_time;data/text.txt;24;0.000010
DAC-1;sequential_access_time;data/text.txt;25;0.000050
DAC-1;sequential_access_time;data/text.txt;26;0.000000
DAC-1;sequential_access_time;data/text.txt;27;0.000000
DAC-1;sequential_access_time;data/text.txt;28;0.000040
DAC-1;sequential_access_time;data/text.txt;29;0.000000
DAC-1;sequential_access_time;data/text.txt;30;0.000000
DAC-1;sequential_access_time;data/text.txt;31;0.000000
DAC-1;sequential_access_time;data/text.txt;32;0.000000
DAC-1;sequential_access_time;data/text.txt;33;0.000020
DAC-1;sequential_access_time;data/text.txt;34;0.000000
DAC-1;sequential_access_time;data/text.txt;35;0.000020
DAC-1;sequential_access_time;data/text.txt;36;0.000120
DAC-1;sequential_access_time;data/text.txt;37;0.000000
DAC-1;sequential_access_time;data/text.txt;38;0.000020
DAC-1;sequential_access_time;data/text.txt;39;0.000050
DAC-1;sequential_access_time;data/text.txt;40;0.000010
DAC-1;sequential_access_time;data/text.txt;41;0.000000
DAC-1;sequential_access_time;data/text.txt;42;0.000000
DAC-1;sequential_access_time;data/text.txt;43;0.000020
DAC-1;sequential_access_time;data/text.txt;44;0.000000
DAC-1;sequential_access_time;data/text.txt;45;0.000000
DAC-1;sequential_access_time;data/text.txt;46;0.000000
DAC-1;sequential_access_time;data/text.txt;47;0.000020
DAC-1;sequential_access_time;data/text.txt;48;0.000020
DAC-1;sequential_access_time;data/text.txt;49;0.000130
DAC-1;sequential_access_time;data/text.txt;50;0.000000
DAC-1;sequential_access_time;data/text.txt;51;0.000000
DAC-1;sequential_access_time;data/text.txt;52;0.000120
DAC-1;sequential_access_time;data/text.txt;53;0.000030
DAC-1;sequential_access_time;data/text.txt;54;0.000000
DAC-1;sequential_access_time;data/text.txt;55;0.000020
DAC-1;sequential_access_time;data/text.txt;56;0.000000
DAC-1;sequential_access_time;data/text.txt;57;0.000140
DAC-1;sequential_access_time;data/text.txt;58;0.000090
DAC-1;sequential_access_time;data/text.txt;59;0.000070
DAC-1;sequential_access_time;data/text.txt;60;0.000000
DAC-1;sequential_access_time;data/text.txt;61;0.000090
DAC-1;sequential_access_time;data/text.txt;62;0.000000
DAC-1;sequential_access_time;data/text.txt;63;0.000030
DAC-1;sequential_access_time;data/text.txt;64;0.000000
DAC-1;sequential_access_time;data/text.txt;65;0.000000
DAC-1;sequential_access_time;data/text.txt;66;0.000020
DAC-1;sequential_access_time;data/text.txt;67;0.000190
DAC-1;sequential_access_time;data/text.txt;68;0.000080
DAC-1;sequential_access_time;data/text.txt;69;0.000100
DAC-1;sequential_access_time;data/text.txt;70;0.000000
DAC-1;sequential_access_time;data/text.txt;71;0.000000
DAC-1;sequential_access_time;data/text.txt;72;0.000060
DAC-1;sequential_access_time;data/text.txt;73;0.000370
DAC-1;sequential_access_time;data/text.txt;74;0.000000
DAC-1;sequential_access_time;data/text.txt;75;0.000000
DAC-1;sequential_access_time;data/text.txt;76;0.000000
DAC-1;sequential_access_time;data/text.txt;77;0.000500
DAC-1;sequential_access_time;data/text.txt;78;0.000000
DAC-1;sequential_access_time;data/text.txt;79;0.000050
DAC-1;sequential_access_time;data/text.txt;80;0.000030
DAC-1;sequential_access_time;data/text.txt;81;0.000000
DAC-1;sequential_access_time;data/text.txt;82;0.000040
DAC-1;sequential_access_time;data/text.txt;83;0.000060
DAC-1;sequential_access_time;data/text.txt;84;0.000060
DAC-1;sequential_access_time;data/text.txt;85;0.000000
DAC-1;sequential_access_time;data/text.txt;86;0.000000
DAC-1;sequential_access_time;data/text.txt;87;0.000000
DAC-1;sequential_access_time;data/text.txt;88;0.000060
DAC-1;sequential_access_time;data/text.txt;89;0.000090
DAC-1;sequential_access_time;data/text.txt;90;0.000000
DAC-1;sequential_access_time;data/text.txt;91;0.000000
DAC-1;sequential_access_time;data/text.txt;92;0.000030
DAC-1;sequential_access_time;data/text.txt;93;0.000000
DAC-1;sequential_access_time;data/text.txt;94;0.000040
DAC-1;sequential_access_time;data/text.txt;95;0.000020
DAC-1;sequential_access_time;data/text.txt;96;0.000000
DAC-1;sequential_access_time;data/text.txt;97;0.000040
DAC-1;sequential_access_time;data/text.txt;98;0.000040
DAC-1;sequential_access_time;data/text.txt;99;0.000050
DAC-4;compression_time;data/text.txt;0;15.878000
DAC-4;compression_time;data/text.txt;1;15.582000
DAC-4;compression_time;data/text.txt;2;17.276000
DAC-4;compression_time;data/text.txt;3;15.929000
DAC-4;compression_time;data/text.txt;4;15.249000
DAC-4;compression_time;data/text.txt;5;14.851000
DAC-4;compression_time;data/text.txt;6;15.205000
DAC-4;compression_time;data/text.txt;7;15.141000
DAC-4;compression_time;data/text.txt;8;14.671000
DAC-4;compression_time;data/text.txt;9;15.085000
DAC-4;compression_time;data/text.txt;10;14.671000
DAC-4;compression_time;data/text.txt;11;15.586000
DAC-4;compression_time;data/text.txt;12;14.703000
DAC-4;compression_time;data/text.txt;13;14.720000
DAC-4;compression_time;data/text.txt;14;14.989000
DAC-4;compression_time;data/text.txt;15;15.343000
DAC-4;compression_time;data/text.txt;16;15.480000
DAC-4;compression_time;data/text.txt;17;15.501000
DAC-4;compression_time;data/text.txt;18;15.197000
DAC-4;compression_time;data/text.txt;19;16.082000
DAC-4;compression_time;data/text.txt;20;14.672000
DAC-4;compression_time;data/text.txt;21;14.957000
DAC-4;compression_time;data/text.txt;22;15.197000
DAC-4;compression_time;data/text.txt;23;15.428000
DAC-4;compression_time;data/text.txt;24;15.429000
DAC-4;compression_time;data/text.txt;25;15.591000
DAC-4;compression_time;data/text.txt;26;14.836000
DAC-4;compression_time;data/text.txt;27;14.732000
DAC-4;compression_time;data/text.txt;28;15.595000
DAC-4;compression_time;data/text.txt;29;15.635000
DAC-4;compression_time;data/text.txt;30;15.258000
DAC-4;compression_time;data/text.txt;31;14.809000
DAC-4;compression_time;data/text.txt;32;15.183000
DAC-4;compression_time;data/text.txt;33;14.969000
DAC-4;compression_time;data/text.txt;34;15.395000
DAC-4;compression_time;data/text.txt;35;15.346000
DAC-4;compression_time;data/text.txt;36;15.113000
DAC-4;compression_time;data/text.txt;37;15.005000
DAC-4;compression_time;data/text.txt;38;15.141000
DAC-4;compression_time;data/text.txt;39;14.969000
DAC-4;compression_time;data/text.txt;40;15.082000
DAC-4;compression_time;data/text.txt;41;15.024000
DAC-4;compression_time;data/text.txt;42;15.574000
DAC-4;compression_time;data/text.txt;43;14.593000
DAC-4;compression_time;data/text.txt;44;16.156000
DAC-4;compression_time;data/text.txt;45;15.857000
DAC-4;compression_time;data/text.txt;46;15.602000
DAC-4;compression_time;data/text.txt;47;14.987000
DAC-4;compression_time;data/text.txt;48;14.860000
DAC-4;compression_time;data/text.txt;49;14.781000
DAC-4;compression_time;data/text.txt;50;15.088000
DAC-4;compression_time;data/text.txt;51;14.884000
DAC-4;compression_time;data/text.txt;52;14.955000
DAC-4;compression_time;data/text.txt;53;14.992000
DAC-4;compression_time;data/text.txt;54;15.333000
DAC-4;compression_time;data/text.txt;55;15.818000
DAC-4;compression_time;data/text.txt;56;15.640000
DAC-4;compression_time;data/text.txt;57;16.455000
DAC-4;compression_time;data/text.txt;58;14.686000
DAC-4;compression_time;data/text.txt;59;14.654000
DAC-4;compression_time;data/text.txt;60;14.893000
DAC-4;compression_time;data/text.txt;61;14.508000
DAC-4;compression_time;data/text.txt;62;14.699000
DAC-4;compression_time;data/text.txt;63;14.597000
DAC-4;compression_time;data/text.txt;64;15.229000
DAC-4;compression_time;data/text.txt;65;15.054000
DAC-4;compression_time;data/text.txt;66;15.118000
DAC-4;compression_time;data/text.txt;67;14.802000
DAC-4;compression_time;data/text.txt;68;14.894000
DAC-4;compression_time;data/text.txt;69;15.139000
DAC-4;compression_time;data/text.txt;70;14.686000
DAC-4;compression_time;data/text.txt;71;15.277000
DAC-4;compression_time;data/text.txt;72;14.694000
DAC-4;compression_time;data/text.txt;73;15.169000
DAC-4;compression_time;data/text.txt;74;14.709000
DAC-4;compression_time;data/text.txt;75;14.932000
DAC-4;compression_time;data/text.txt;76;14.691000
DAC-4;compression_time;data/text.txt;77;15.969000
DAC-4;compression_time;data/text.txt;78;14.636000
DAC-4;compression_time;data/text.txt;79;15.198000
DAC-4;compression_time;data/text.txt;80;15.534000
DAC-4;compression_time;data/text.txt;81;14.496000
DAC-4;compression_time;data/text.txt;82;14.812000
DAC-4;compression_time;data/text.txt;83;14.479000
DAC-4;compression_time;data/text.txt;84;14.764000
DAC-4;compression_time;data/text.txt;85;15.018000
DAC-4;compression_time;data/text.txt;86;14.987000
DAC-4;compression_time;data/text.txt;87;15.554000
DAC-4;compression_time;data/text.txt;88;15.173000
DAC-4;compression_time;data/text.txt;89;15.365000
DAC-4;compression_time;data/text.txt;90;15.555000
DAC-4;compression_time;data/text.txt;91;14.730000
DAC-4;compression_time;data/text.txt;92;14.989000
DAC-4;compression_time;data/text.txt;93;14.887000
DAC-4;compression_time;data/text.txt;94;15.265000
DAC-4;compression_time;data/text.txt;95;15.265000
DAC-4;compression_time;data/text.txt;96;15.699000
DAC-4;compression_time;data/text.txt;97;15.538000
DAC-4;compression_time;data/text.txt;98;14.611000
DAC-4;compression_time;data/text.txt;99;14.994000
DAC-4;dataset_size;data/text.txt;0;543
DAC-4;compressed_size;data/text.txt;0;356
DAC-4;random_access_time;data/text.txt;0;0.010400
DAC-4;random_access_time;data/text.txt;1;0.009770
DAC-4;random_access_time;data/text.txt;2;0.010060
DAC-4;random_access_time;data/text.txt;3;0.010690
DAC-4;random_access_time;data/text.txt;4;0.010900
DAC-4;random_access_time;data/text.txt;5;0.009840
DAC-4;random_access_time;data/text.txt;6;0.009600
DAC-4;random_access_time;data/text.txt;7;0.010910
DAC-4;random_access_time;data/text.txt;8;0.010680
DAC-4;random_access_time;data/text.txt;9;0.010430
DAC-4;random_access_time;data/text.txt;10;0.010850
DAC-4;random_access_time;data/text.txt;11;0.010850
DAC-4;random_access_time;data/text.txt;12;0.009750
DAC-4;random_access_time;data/text.txt;13;0.010670
DAC-4;random_access_time;data/text.txt;14;0.010930
DAC-4;random_access_time;data/text.txt;15;0.010980
DAC-4;random_access_time;data/text.txt;16;0.010770
DAC-4;random_access_time;data/text.txt;17;0.010500
DAC-4;random_access_time;data/text.txt;18;0.010340
DAC-4;random_access_time;data/text.txt;19;0.010610
DAC-4;random_access_time;data/text.txt;20;0.010760
DAC-4;random_access_time;data/text.txt;21;0.010630
DAC-4;random_access_time;data/text.txt;22;0.010930
DAC-4;random_access_time;data/text.txt;23;0.010390
DAC-4;random_access_time;data/text.txt;24;0.011080
DAC-4;random_access_time;data/text.txt;25;0.011060
DAC-4;random_access_time;data/text.txt;26;0.011150
DAC-4;random_access_time;data/text.txt;27;0.010780
DAC-4;random_access_time;data/text.txt;28;0.010600
DAC-4;random_access_time;data/text.txt;29;0.010900
DAC-4;random_access_time;data/text.txt;30;0.011060
DAC-4;random_access_time;data/text.txt;31;0.011100
DAC-4;random_access_time;data/text.txt;32;0.010240
DAC-4;random_access_time;data/text.txt;33;0.010180
DAC-4;random_access_time;data/text.txt;34;0.009910
DAC-4;random_access_time;data/text.txt;35;0.010460
DAC-4;random_access_time;data/text.txt;36;0.010150
DAC-4;random_access_time;data/text.txt;37;0.010390
DAC-4;random_access_time;data/text.txt;38;0.010190
DAC-4;random_access_time;data/text.txt;39;0.010140
DAC-4;random_access_time;data/text.txt;40;0.010140
DAC-4;random_access_time;data/text.txt;41;0.010150
DAC-4;random_access_time;data/text.txt;42;0.010320
DAC-4;random_access_time;data/text.txt;43;0.010170
DAC-4;random_access_time;data/text.txt;44;0.010210
DAC-4;random_access_time;data/text.txt;45;0.010270
DAC-4;random_access_time;data/text.txt;46;0.010430
DAC-4;random_access_time;data/text.txt;47;0.010340
DAC-4;random_access_time;data/text.txt;48;0.010320
DAC-4;random_access_time;data/text.txt;49;0.010310
DAC-4;random_access_time;data/text.txt;50;0.010400
DAC-4;random_access_time;data/text.txt;51;0.010230
DAC-4;random_access_time;data/text.txt;52;0.010340
DAC-4;random_access_time;data/text.txt;53;0.010270
DAC-4;random_access_time;data/text.txt;54;0.010490
DAC-4;random_access_time;data/text.txt;55;0.010330
DAC-4;random_access_time;data/text.txt;56;0.010340
DAC-4;random_access_time;data/text.txt;57;0.010360
DAC-4;random_access_time;data/text.txt;58;0.010470
DAC-4;random_access_time;data/text.txt;59;0.010370
DAC-4;random_access_time;data/text.txt;60;0.010350
DAC-4;random_access_time;data/text.txt;61;0.010320
DAC-4;random_access_time;data/text.txt;62;0.010340
DAC-4;random_access_time;data/text.txt;63;0.010280
DAC-4;random_access_time;data/text.txt;64;0.009910
DAC-4;random_access_time;data/text.txt;65;0.009850
DAC-4;random_access_time;data/text.txt;66;0.009670
DAC-4;random_access_time;data/text.txt;67;0.009690
DAC-4;random_access_time;data/text.txt;68;0.009600
DAC-4;random_access_time;data/text.txt;69;0.009660
DAC-4;random_access_time;data/text.txt;70;0.010980
DAC-4;random_access_time;data/text.txt;71;0.010520
DAC-4;random_access_time;data/text.txt;72;0.010140
DAC-4;random_access_time;data/text.txt;73;0.009780
DAC-4;random_access_time;data/text.txt;74;0.010520
DAC-4;random_access_time;data/text.txt;75;0.010460
DAC-4;random_access_time;data/text.txt;76;0.010470
DAC-4;random_access_time;data/text.txt;77;0.010410
DAC-4;random_access_time;data/text.txt;78;0.010460
DAC-4;random_access_time;data/text.txt;79;0.010460
DAC-4;random_access_time;data/text.txt;80;0.010460
DAC-4;random_access_time;data/text.txt;81;0.010720
DAC-4;random_access_time;data/text.txt;82;0.010460
DAC-4;random_access_time;data/text.txt;83;0.010460
DAC-4;random_access_time;data/text.txt;84;0.010460
DAC-4;random_access_time;data/text.txt;85;0.010840
DAC-4;random_access_time;data/text.txt;86;0.010460
DAC-4;random_access_time;data/text.txt;87;0.010940
DAC-4;random_access_time;data/text.txt;88;0.010460
DAC-4;random_access_time;data/text.txt;89;0.010990
DAC-4;random_access_time;data/text.txt;90;0.010460
DAC-4;random_access_time;data/text.txt;91;0.010470
DAC-4;random_access_time;data/text.txt;92;0.010570
DAC-4;random_access_time;data/text.txt;93;0.010930
DAC-4;random_access_time;data/text.txt;94;0.010470
DAC-4;random_access_time;data/text.txt;95;0.010400
DAC-4;random_access_time;data/text.txt;96;0.010600
DAC-4;random_access_time;data/text.txt;97;0.010970
DAC-4;random_access_time;data/text.txt;98;0.009900
DAC-4;random_access_time;data/text.txt;99;0.009610
DAC-4;sequential_access_time;data/text.txt;0;0.000000
DAC-4;sequential_access_time;data/text.txt;1;0.000000
DAC-4;sequential_access_time;data/text.txt;2;0.000120
DAC-4;sequential_access_time;data/text.txt;3;0.000050
DAC-4;sequential_access_time;data/text.txt;4;0.000000
DAC-4;sequential_access_time;data/text.txt;5;0.000170
DAC-4;sequential_access_time;data/text.txt;6;0.000030
DAC-4;sequential_access_time;data/text.txt;7;0.000190
DAC-4;sequential_access_time;data/text.txt;8;0.000000
DAC-4;sequential_access_time;data/text.txt;9;0.000000
DAC-4;sequential_access_time;data/text.txt;10;0.000490
DAC-4;sequential_access_time;data/text.txt;11;0.000020
DAC-4;sequential_access_time;data/text.txt;12;0.000000
DAC-4;sequential_access_time;data/text.txt;13;0.000520
DAC-4;sequential_access_time;data/text.txt;14;0.000000
DAC-4;sequential_access_time;data/text.txt;15;0.000000
DAC-4;sequential_access_time;data/text.txt;16;0.000000
DAC-4;sequential_access_time;data/text.txt;17;0.000020
DAC-4;sequential_access_time;data/text.txt;18;0.000050
DAC-4;sequential_access_time;data/text.txt;19;0.000040
DAC-4;sequential_access_time;data/text.txt;20;0.000030
DAC-4;sequential_access_time;data/text.txt;21;0.000040
DAC-4;sequential_access_time;data/text.txt;22;0.000570
DAC-4;sequential_access_time;data/text.txt;23;0.000000
DAC-4;sequential_access_time;data/text.txt;24;0.000130
DAC-4;sequential_access_time;data/text.txt;25;0.000090
DAC-4;sequential_access_time;data/text.txt;26;0.000000
DAC-4;sequential_access_time;data/text.txt;27;0.000000
DAC-4;sequential_access_time;data/text.txt;28;0.000000
DAC-4;sequential_access_time;data/text.txt;29;0.000000
DAC-4;sequential_access_time;data/text.txt;30;0.000020
DAC-4;sequential_access_time;data/text.txt;31;0.000000
DAC-4;sequential_access_time;data/text.txt;32;0.000000
DAC-4;sequential_access_time;data/text.txt;33;0.000000
DAC-4;sequential_access_time;data/text.txt;34;0.000000
DAC-4;sequential_access_time;data/text.txt;35;0.000060
DAC-4;sequential_access_time;data/text.txt;36;0.000000
DAC-4;sequential_access_time;data/text.txt;37;0.000010
DAC-4;sequential_access_time;data/text.txt;38;0.000090
DAC-4;sequential_access_time;data/text.txt;39;0.000000
DAC-4;sequential_access_time;data/text.txt;40;0.000000
DAC-4;sequential_access_time;data/text.txt;41;0.000000
DAC-4;sequential_access_time;data/text.txt;42;0.000560
DAC-4;sequential_access_time;data/text.txt;43;0.000070
DAC-4;sequential_access_time;data/text.txt;44;0.000020
DAC-4;sequential_access_time;data/text.txt;45;0.000120
DAC-4;sequential_access_time;data/text.txt;46;0.000040
DAC-4;sequential_access_time;data/text.txt;47;0.000000
DAC-4;sequential_access_time;data/text.txt;48;0.000220
DAC-4;sequential_access_time;data/text.txt;49;0.000000
DAC-4;sequential_access_time;data/text.txt;50;0.000000
DAC-4;sequential_access_time;data/text.txt;51;0.000030
DAC-4;sequential_access_time;data/text.txt;52;0.000000
DAC-4;sequential_access_time;data/text.txt;53;0.000000
DAC-4;sequential_access_time;data/text.txt;54;0.000000
DAC-4;sequential_access_time;data/text.txt;55;0.000070
DAC-4;sequential_access_time;data/text.txt;56;0.000000
DAC-4;sequential_access_time;data/text.txt;57;0.000030
DAC-4;sequential_access_time;data/text.txt;58;0.000000
DAC-4;sequential_access_time;data/text.txt;59;0.000000
DAC-4;sequential_access_time;data/text.txt;60;0.000000
DAC-4;sequential_access_time;data/text.txt;61;0.000000
DAC-4;sequential_access_time;data/text.txt;62;0.000130
DAC-4;sequential_access_time;data/text.txt;63;0.000310
DAC-4;sequential_access_time;data/text.txt;64;0.000080
DAC-4;sequential_access_time;data/text.txt;65;0.000070
DAC-4;sequential_access_time;data/text.txt;66;0.000050
DAC-4;sequential_access_time;data/text.txt;67;0.000000
DAC-4;sequential_access_time;data/text.txt;68;0.000000
DAC-4;sequential_access_time;data/text.txt;69;0.000000
DAC-4;sequential_access_time;data/text.txt;70;0.000060
DAC-4;sequential_access_time;data/text.txt;71;0.000000
DAC-4;sequential_access_time;data/text.txt;72;0.000040
DAC-4;sequential_access_time;data/text.txt;73;0.000120
DAC-4;sequential_access_time;data/text.txt;74;0.000000
DAC-4;sequential_access_time;data/text.txt;75;0.000210
DAC-4;sequential_access_time;data/text.txt;76;0.000000
DAC-4;sequential_access_time;data/text.txt;77;0.000470
DAC-4;sequential_access_time;data/text.txt;78;0.000000
DAC-4;sequential_access_time;data/text.txt;79;0.000000
DAC-4;sequential_access_time;data/text.txt;80;0.000000
DAC-4;sequential_access_time;data/text.txt;81;0.000000
DAC-4;sequential_access_time;data/text.txt;82;0.000050
DAC-4;sequential_access_time;data/text.txt;83;0.000000
DAC-4;sequential_access_time;data/text.txt;84;0.000100
DAC-4;sequential_access_time;data/text.txt;85;0.000110
DAC-4;sequential_access_time;data/text.txt;86;0.000370
DAC-4;sequential_access_time;data/text.txt;87;0.000060
DAC-4;sequential_access_time;data/text.txt;88;0.000130
DAC-4;sequential_access_time;data/text.txt;89;0.000000
DAC-4;sequential_access_time;data/text.txt;90;0.000000
DAC-4;sequential_access_time;data/text.txt;91;0.000000
DAC-4;sequential_access_time;data/text.txt;92;0.000060
DAC-4;sequential_access_time;data/text.txt;93;0.000210
DAC-4;sequential_access_time;data/text.txt;94;0.000000
DAC-4;sequential_access_time;data/text.txt;95;0.000070
DAC-4;sequential_access_time;data/text.txt;96;0.000040
DAC-4;sequential_access_time;data/text.txt;97;0.000040
DAC-4;sequential_access_time;data/text.txt;98;0.000050
DAC-4;sequential_access_time;data/text.txt;99;0.000000
DAC-255;compression_time;data/text.txt;0;15.785000
DAC-255;compression_time;data/text.txt;1;15.109000
DAC-255;compression_time;data/text.txt;2;15.386000
DAC-255;compression_time;data/text.txt;3;18.924000
DAC-255;compression_time;data/text.txt;4;17.534000
DAC-255;compression_time;data/text.txt;5;16.129000
DAC-255;compression_time;data/text.txt;6;16.413000
DAC-255;compression_time;data/text.txt;7;15.140000
DAC-255;compression_time;data/text.txt;8;14.973000
DAC-255;compression_time;data/text.txt;9;15.351000
DAC-255;compression_time;data/text.txt;10;15.206000
DAC-255;compression_time;data/text.txt;11;15.529000
DAC-255;compression_time;data/text.txt;12;15.208000
DAC-255;compression_time;data/text.txt;13;15.215000
DAC-255;compression_time;data/text.txt;14;14.985000
DAC-255;compression_time;data/text.txt;15;14.871000
DAC-255;compression_time;data/text.txt;16;15.224000
DAC-255;compression_time;data/text.txt;17;15.290000
DAC-255;compression_time;data/text.txt;18;15.628000
DAC-255;compression_time;data/text.txt;19;15.423000
DAC-255;compression_time;data/text.txt;20;16.237000
DAC-255;compression_time;data/text.txt;21;14.784000
DAC-255;compression_time;data/text.txt;22;14.974000
DAC-255;compression_time;data/text.txt;23;14.854000
DAC-255;compression_time;data/text.txt;24;14.922000
DAC-255;compression_time;data/text.txt;25;15.070000
DAC-255;compression_time;data/text.txt;26;14.894000
DAC-255;compression_time;data/text.txt;27;14.905000
DAC-255;compression_time;data/text.txt;28;14.862000
DAC-255;compression_time;data/text.txt;29;14.944000
DAC-255;compression_time;data/text.txt;30;15.993000
DAC-255;compression_time;data/text.txt;31;15.097000
DAC-255;compression_time;data/text.txt;32;15.099000
DAC-255;compression_time;data/text.txt;33;15.025000
DAC-255;compression_time;data/text.txt;34;14.963000
DAC-255;compression_time;data/text.txt;35;15.094000
DAC-255;compression_time;data/text.txt;36;14.910000
DAC-255;compression_time;data/text.txt;37;16.878000
DAC-255;compression_time;data/text.txt;38;15.000000
DAC-255;compression_time;data/text.txt;39;16.830000
DAC-255;compression_time;data/text.txt;40;15.310000
DAC-255;compression_time;data/text.txt;41;15.455000
DAC-255;compression_time;data/text.txt;42;15.622000
DAC-255;compression_time;data/text.txt;43;17.054000
DAC-255;compression_time;data/text.txt;44;16.166000
DAC-255;compression_time;data/text.txt;45;15.527000
DAC-255;compression_time;data/text.txt;46;15.188000
DAC-255;compression_time;data/text.txt;47;14.740000
DAC-255;compression_time;data/text.txt;48;15.649000
DAC-255;compression_time;data/text.txt;49;15.498000
DAC-255;compression_time;data/text.txt;50;16.390000
DAC-255;compression_time;data/text.txt;51;15.324000
DAC-255;compression_time;data/text.txt;52;15.591000
DAC-255;compression_time;data/text.txt;53;14.807000
DAC-255;compression_time;data/text.txt;54;15.848000
DAC-255;compression_time;data/text.txt;55;15.314000
DAC-255;compression_time;data/text.txt;56;15.803000
